account_id,month,target_rows,distinct_campaigns,latest_target_date,latest_campaign,latest_channel,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,timezone,clean_recovery,payment_events,recovered_flag
ACC0014233,2026-05,1,1,2026-05-21,CMP0000026,SMS,BRW0009018,PERSONAL,617863.32,563262.77,90,LOW,ACTIVE,UTC,0.0,0,0
ACC0014234,2026-02,2,2,2026-02-25,CMP0000093,SMS,BRW0006430,AUTO,114009.39,326079.15,120,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0014236,2026-01,1,1,2026-01-03,CMP0000100,SMS,BRW0002845,CREDIT_CARD,429818.71,620104.2,60,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014236,2026-02,1,1,2026-02-05,CMP0000092,VOICE,BRW0002845,CREDIT_CARD,429818.71,620104.2,60,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014236,2026-07,1,1,2026-07-12,CMP0000072,VOICE,BRW0002845,CREDIT_CARD,429818.71,620104.2,60,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014237,2026-06,1,1,2026-06-09,CMP0000066,WHATSAPP,BRW0001664,PERSONAL,60000.86,62959.49,120,LOW,PAID,Asia/Kolkata,0.0,0,0
ACC0014238,2026-05,2,2,2026-05-26,CMP0000117,SMS,,PERSONAL,510880.16,325849.21,45,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0014239,2026-02,1,1,2026-02-13,CMP0000023,WHATSAPP,BRW0009970,CONSUMER,598399.24,643293.01,75,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014241,2026-01,1,1,2026-01-14,CMP0000090,VOICE,BRW0010526,BNPL,478624.27,443687.26,75,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0014241,2026-04,1,1,2026-04-22,CMP0000059,WHATSAPP,BRW0010526,BNPL,478624.27,443687.26,75,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0014242,2026-04,1,1,2026-04-07,CMP0000076,SMS,,CREDIT_CARD,241546.29,297597.43,30,HIGH,PAID,Asia/Kolkata,0.0,0,0
ACC0014243,2026-03,1,1,2026-03-10,CMP0000013,VOICE,BRW0003305,AUTO,542106.28,589551.91,60,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0014243,2026-04,1,1,2026-04-24,CMP0000073,WHATSAPP,BRW0003305,AUTO,542106.28,589551.91,60,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0014243,2026-05,1,1,2026-05-02,CMP0000042,FIELD,BRW0003305,AUTO,542106.28,589551.91,60,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0014244,2026-01,2,2,2026-01-14,CMP0000091,SMS,BRW0005313,CREDIT_CARD,110135.3,444218.28,15,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014244,2026-02,1,1,2026-02-12,CMP0000003,VOICE,BRW0005313,CREDIT_CARD,110135.3,444218.28,15,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014245,2026-05,1,1,2026-05-17,CMP0000003,FIELD,BRW0004370,AUTO,211388.18,674164.23,15,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014246,2026-01,2,2,2026-01-31,CMP0000055,FIELD,BRW0011125,AUTO,89772.43,679605.89,30,HIGH,ACTIVE,UTC,0.0,0,0
ACC0014247,2026-02,1,1,2026-02-15,CMP0000081,FIELD,BRW0011264,BNPL,196847.17,275340.64,0,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0014249,2026-07,1,1,2026-07-27,CMP0000037,SMS,BRW0010030,BNPL,68196.06,490411.85,30,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014250,2026-02,2,2,2026-02-09,CMP0000020,WHATSAPP,BRW0003675,AUTO,156018.09,314740.0,60,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014250,2026-03,1,1,2026-03-15,CMP0000054,FIELD,BRW0003675,AUTO,156018.09,314740.0,60,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014250,2026-04,1,1,2026-04-26,CMP0000038,FIELD,BRW0003675,AUTO,156018.09,314740.0,60,HIGH,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014251,2026-05,1,1,2026-05-18,CMP0000007,FIELD,BRW0005679,AUTO,69402.08,482100.41,30,LOW,PAID,UTC,0.0,0,0
ACC0014251,2026-07,1,1,2026-07-03,CMP0000079,WHATSAPP,BRW0005679,AUTO,69402.08,482100.41,30,LOW,PAID,UTC,0.0,0,0
ACC0014252,2026-01,1,1,2026-01-22,CMP0000025,WHATSAPP,BRW0000493,PERSONAL,65137.19,279581.43,0,LOW,PAID,Asia/Dubai,0.0,0,0
ACC0014253,2026-02,1,1,2026-02-12,CMP0000019,FIELD,BRW0009992,BNPL,532435.41,424296.49,180,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014253,2026-03,1,1,2026-03-17,CMP0000038,VOICE,BRW0009992,BNPL,532435.41,424296.49,180,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014254,2026-06,1,1,2026-06-02,CMP0000086,WHATSAPP,BRW0006666,CONSUMER,421499.98,603810.47,15,NPA,WRITEOFF,UTC,0.0,0,0
ACC0014255,2026-04,1,1,2026-04-12,CMP0000011,FIELD,BRW0011700,CONSUMER,514654.75,641430.07,15,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014256,2026-01,1,1,2026-01-17,CMP0000071,SMS,BRW0009133,AUTO,45422.54,571421.47,60,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014256,2026-04,1,1,2026-04-24,CMP0000113,SMS,BRW0009133,AUTO,45422.54,571421.47,60,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014257,2026-05,1,1,2026-05-22,CMP0000021,WHATSAPP,,AUTO,765916.15,164580.39,15,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014257,2026-06,2,2,2026-06-29,CMP0000015,FIELD,,AUTO,765916.15,164580.39,15,NPA,ACTIVE,Asia/Dubai,121951.2,1,1
ACC0014257,2026-08,1,1,2026-08-02,CMP0000107,VOICE,,AUTO,765916.15,164580.39,15,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014258,2026-02,1,1,2026-02-24,CMP0000018,SMS,BRW0002186,BNPL,208033.91,603707.99,90,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014258,2026-05,1,1,2026-05-22,CMP0000060,WHATSAPP,BRW0002186,BNPL,208033.91,603707.99,90,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014259,2026-08,1,1,2026-08-07,CMP0000027,WHATSAPP,,BNPL,318860.67,243720.67,30,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014260,2026-04,1,1,2026-04-07,CMP0000012,SMS,BRW0007788,BNPL,301464.06,511983.11,1,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0014260,2026-07,1,1,2026-07-14,CMP0000028,SMS,BRW0007788,BNPL,301464.06,511983.11,1,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0014261,2026-03,2,2,2026-03-09,CMP0000107,FIELD,BRW0001329,BNPL,372202.34,28019.98,120,NPA,ACTIVE,Asia/Dubai,114187.54,1,1
ACC0014262,2026-01,1,1,2026-01-11,CMP0000100,SMS,BRW0005649,CREDIT_CARD,12264.16,35022.14,0,LOW,CLOSED,Asia/Dubai,0.0,0,0
ACC0014264,2026-02,1,1,2026-02-18,CMP0000026,FIELD,BRW0002724,PERSONAL,459829.44,327481.44,5,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014265,2026-05,1,1,2026-05-17,CMP0000024,SMS,BRW0001885,BNPL,61771.95,668624.52,15,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014266,2026-02,1,1,2026-02-26,CMP0000090,SMS,BRW0006548,AUTO,323640.23,106655.45,5,LOW,CLOSED,Asia/Dubai,0.0,0,0
ACC0014268,2026-02,1,1,2026-02-05,CMP0000026,SMS,BRW0010542,AUTO,24749.05,405733.64,60,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014268,2026-07,1,1,2026-07-08,CMP0000107,WHATSAPP,BRW0010542,AUTO,24749.05,405733.64,60,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014269,2026-06,1,1,2026-06-08,CMP0000108,SMS,BRW0003387,AUTO,417578.53,515699.35,15,MEDIUM,PAID,Asia/Dubai,0.0,0,0
ACC0014270,2026-06,2,2,2026-06-22,CMP0000073,SMS,BRW0002003,BNPL,432025.22,551053.67,90,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014270,2026-07,1,1,2026-07-15,CMP0000098,WHATSAPP,BRW0002003,BNPL,432025.22,551053.67,90,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014272,2026-06,1,1,2026-06-11,CMP0000058,SMS,BRW0007905,CONSUMER,363447.27,487755.85,90,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014272,2026-07,1,1,2026-07-19,CMP0000092,WHATSAPP,BRW0007905,CONSUMER,363447.27,487755.85,90,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014273,2026-03,1,1,2026-03-05,CMP0000029,WHATSAPP,BRW0003074,AUTO,146918.37,68624.8,75,HIGH,ACTIVE,UTC,0.0,0,0
ACC0014273,2026-06,2,2,2026-06-23,CMP0000117,VOICE,BRW0003074,AUTO,146918.37,68624.8,75,HIGH,ACTIVE,UTC,0.0,0,0
ACC0014276,2026-06,2,2,2026-06-18,CMP0000021,VOICE,BRW0001501,CONSUMER,98382.36,186966.01,180,LOW,CLOSED,UTC,0.0,0,0
ACC0014277,2026-06,1,1,2026-06-20,CMP0000069,WHATSAPP,BRW0003685,BNPL,651957.68,425977.95,180,LOW,WRITEOFF,UTC,0.0,0,0
ACC0014278,2026-02,1,1,2026-02-21,CMP0000092,WHATSAPP,BRW0000180,AUTO,454312.19,193128.52,30,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014278,2026-05,1,1,2026-05-16,CMP0000053,FIELD,BRW0000180,AUTO,454312.19,193128.52,30,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014278,2026-08,1,1,2026-08-03,CMP0000021,WHATSAPP,BRW0000180,AUTO,454312.19,193128.52,30,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014279,2026-03,1,1,2026-03-06,CMP0000087,FIELD,BRW0009167,BNPL,693994.85,130463.63,75,NPA,ACTIVE,UTC,0.0,0,0
ACC0014280,2026-06,1,1,2026-06-06,CMP0000076,SMS,BRW0001836,PERSONAL,756864.96,606386.6,5,MEDIUM,PAID,UTC,0.0,0,0
ACC0014283,2026-01,1,1,2026-01-29,CMP0000120,SMS,BRW0004119,CREDIT_CARD,121587.99,219977.89,0,LOW,WRITEOFF,UTC,0.0,0,0
ACC0014286,2026-07,1,1,2026-07-30,CMP0000031,SMS,BRW0007545,CREDIT_CARD,581600.18,600796.28,30,MEDIUM,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014287,2026-01,2,2,2026-01-30,CMP0000049,SMS,BRW0004363,BNPL,615463.46,309957.89,15,LOW,WRITEOFF,UTC,0.0,0,0
ACC0014287,2026-07,1,1,2026-07-30,CMP0000003,SMS,BRW0004363,BNPL,615463.46,309957.89,15,LOW,WRITEOFF,UTC,0.0,0,0
ACC0014288,2026-01,1,1,2026-01-28,CMP0000061,VOICE,BRW0000173,BNPL,181546.59,333680.03,15,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0014289,2026-05,1,1,2026-05-24,CMP0000029,FIELD,BRW0000432,CREDIT_CARD,764166.33,284295.05,5,HIGH,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014289,2026-06,1,1,2026-06-24,CMP0000053,SMS,BRW0000432,CREDIT_CARD,764166.33,284295.05,5,HIGH,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014290,2026-01,1,1,2026-01-25,CMP0000056,WHATSAPP,BRW0006007,AUTO,645433.11,206741.01,45,HIGH,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014292,2026-05,1,1,2026-05-01,CMP0000101,SMS,BRW0011664,AUTO,352889.92,140619.28,1,MEDIUM,WRITEOFF,Asia/Dubai,136272.06,1,1
ACC0014292,2026-07,1,1,2026-07-18,CMP0000101,VOICE,BRW0011664,AUTO,352889.92,140619.28,1,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014293,2026-07,1,1,2026-07-09,CMP0000018,WHATSAPP,BRW0000844,CONSUMER,69812.26,192380.51,120,NPA,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0014294,2026-01,1,1,2026-01-30,CMP0000037,VOICE,BRW0011323,CREDIT_CARD,104730.64,52340.18,90,HIGH,CLOSED,Asia/Dubai,140187.73,1,1
ACC0014294,2026-03,1,1,2026-03-27,CMP0000107,WHATSAPP,BRW0011323,CREDIT_CARD,104730.64,52340.18,90,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0014295,2026-02,1,1,2026-02-15,CMP0000025,WHATSAPP,BRW0003670,CREDIT_CARD,604171.1,650289.87,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014295,2026-03,1,1,2026-03-17,CMP0000119,WHATSAPP,BRW0003670,CREDIT_CARD,604171.1,650289.87,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014295,2026-07,1,1,2026-07-23,CMP0000057,WHATSAPP,BRW0003670,CREDIT_CARD,604171.1,650289.87,5,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014296,2026-01,1,1,2026-01-14,CMP0000022,WHATSAPP,BRW0004896,CONSUMER,278860.27,259770.89,45,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0014296,2026-05,1,1,2026-05-18,CMP0000104,VOICE,BRW0004896,CONSUMER,278860.27,259770.89,45,HIGH,CLOSED,Asia/Dubai,20630.75,1,1
ACC0014296,2026-06,2,2,2026-06-22,CMP0000027,SMS,BRW0004896,CONSUMER,278860.27,259770.89,45,HIGH,CLOSED,Asia/Dubai,0.0,0,0
ACC0014297,2026-01,1,1,2026-01-22,CMP0000069,WHATSAPP,BRW0006065,CONSUMER,98537.57,312502.89,75,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0014297,2026-04,1,1,2026-04-13,CMP0000038,WHATSAPP,BRW0006065,CONSUMER,98537.57,312502.89,75,MEDIUM,CLOSED,UTC,110166.55,1,1
ACC0014298,2026-01,1,1,2026-01-22,CMP0000013,FIELD,BRW0005081,PERSONAL,366634.34,591533.53,15,LOW,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0014298,2026-04,1,1,2026-04-20,CMP0000050,FIELD,BRW0005081,PERSONAL,366634.34,591533.53,15,LOW,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0014299,2026-02,1,1,2026-02-19,CMP0000105,FIELD,BRW0009904,AUTO,491069.39,668746.73,1,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014299,2026-05,1,1,2026-05-24,CMP0000049,SMS,BRW0009904,AUTO,491069.39,668746.73,1,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014300,2026-01,2,2,2026-01-24,CMP0000044,VOICE,BRW0000748,PERSONAL,776414.68,428018.64,180,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014300,2026-03,1,1,2026-03-30,CMP0000085,VOICE,BRW0000748,PERSONAL,776414.68,428018.64,180,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014300,2026-05,1,1,2026-05-14,CMP0000028,FIELD,BRW0000748,PERSONAL,776414.68,428018.64,180,LOW,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014301,2026-01,1,1,2026-01-25,CMP0000047,VOICE,BRW0006211,AUTO,778283.29,471727.83,75,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0014302,2026-01,1,1,2026-01-11,CMP0000036,VOICE,BRW0006935,BNPL,752640.61,550984.09,0,HIGH,CLOSED,UTC,0.0,0,0
ACC0014303,2026-02,1,1,2026-02-19,CMP0000082,VOICE,BRW0000551,BNPL,476135.68,680632.86,180,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0014305,2026-01,1,1,2026-01-25,CMP0000016,VOICE,BRW0002633,PERSONAL,364593.86,419985.64,0,HIGH,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0014305,2026-02,1,1,2026-02-28,CMP0000015,FIELD,BRW0002633,PERSONAL,364593.86,419985.64,0,HIGH,ACTIVE,Asia/Kolkata,104680.55,1,1
ACC0014307,2026-04,1,1,2026-04-17,CMP0000047,VOICE,BRW0001305,AUTO,283188.34,504641.62,60,HIGH,PAID,UTC,0.0,0,0
ACC0014307,2026-07,1,1,2026-07-13,CMP0000018,FIELD,BRW0001305,AUTO,283188.34,504641.62,60,HIGH,PAID,UTC,0.0,0,0
ACC0014308,2026-07,1,1,2026-07-12,CMP0000026,SMS,BRW0009746,AUTO,302573.81,104848.02,60,HIGH,PAID,Asia/Kolkata,111888.74,1,1
ACC0014309,2026-02,1,1,2026-02-18,CMP0000080,WHATSAPP,BRW0000263,BNPL,390096.91,156833.57,120,LOW,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014310,2026-05,2,2,2026-05-23,CMP0000012,FIELD,BRW0005663,PERSONAL,81442.39,66964.78,1,NPA,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014311,2026-01,1,1,2026-01-24,CMP0000118,SMS,BRW0008589,BNPL,600851.29,21468.08,75,MEDIUM,PAID,UTC,0.0,0,0
ACC0014311,2026-02,1,1,2026-02-16,CMP0000070,WHATSAPP,BRW0008589,BNPL,600851.29,21468.08,75,MEDIUM,PAID,UTC,0.0,0,0
ACC0014312,2026-07,1,1,2026-07-24,CMP0000060,FIELD,BRW0007986,CONSUMER,300348.24,13117.41,75,MEDIUM,WRITEOFF,UTC,81188.52,1,1
ACC0014313,2026-01,1,1,2026-01-24,CMP0000056,VOICE,BRW0005207,CONSUMER,162633.19,16372.78,30,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014313,2026-04,1,1,2026-04-04,CMP0000058,WHATSAPP,BRW0005207,CONSUMER,162633.19,16372.78,30,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014313,2026-05,2,2,2026-05-30,CMP0000067,WHATSAPP,BRW0005207,CONSUMER,162633.19,16372.78,30,MEDIUM,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014315,2026-01,1,1,2026-01-24,CMP0000043,FIELD,BRW0001382,BNPL,759054.09,406004.11,75,LOW,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014316,2026-04,1,1,2026-04-11,CMP0000063,FIELD,BRW0008213,CONSUMER,740488.23,427798.92,90,LOW,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014316,2026-08,1,1,2026-08-08,CMP0000054,VOICE,BRW0008213,CONSUMER,740488.23,427798.92,90,LOW,ACTIVE,Asia/Dubai,0.0,0,0
ACC0014317,2026-01,1,1,2026-01-26,CMP0000099,FIELD,BRW0006489,PERSONAL,775653.5,686432.49,75,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0014317,2026-05,1,1,2026-05-31,CMP0000074,WHATSAPP,BRW0006489,PERSONAL,775653.5,686432.49,75,NPA,PAID,Asia/Dubai,0.0,0,0
ACC0014318,2026-02,1,1,2026-02-17,CMP0000020,WHATSAPP,BRW0004392,PERSONAL,374263.57,648702.36,15,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0014319,2026-06,1,1,2026-06-13,CMP0000022,VOICE,BRW0005003,AUTO,165461.01,80355.24,1,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0014319,2026-07,1,1,2026-07-15,CMP0000087,SMS,BRW0005003,AUTO,165461.01,80355.24,1,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0014320,2026-02,1,1,2026-02-26,CMP0000075,WHATSAPP,BRW0002439,CREDIT_CARD,378223.51,171201.06,15,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0014321,2026-05,1,1,2026-05-04,CMP0000055,SMS,BRW0002577,AUTO,275949.49,652740.03,5,NPA,CLOSED,UTC,22852.99,1,1
ACC0014322,2026-03,1,1,2026-03-01,CMP0000092,SMS,BRW0001947,PERSONAL,722648.48,102176.63,75,MEDIUM,WRITEOFF,Asia/Dubai,0.0,0,0
ACC0014325,2026-03,1,1,2026-03-03,CMP0000029,VOICE,BRW0008803,PERSONAL,679058.27,41450.61,1,MEDIUM,CLOSED,UTC,0.0,0,0
ACC0014325,2026-05,1,1,2026-05-04,CMP0000116,VOICE,BRW0008803,PERSONAL,679058.27,41450.61,1,MEDIUM,CLOSED,UTC,65891.85,1,1
ACC0014326,2026-02,1,1,2026-02-07,CMP0000067,VOICE,BRW0001255,PERSONAL,582571.94,503628.92,75,LOW,PAID,UTC,0.0,0,0
ACC0014326,2026-07,1,1,2026-07-28,CMP0000017,FIELD,BRW0001255,PERSONAL,582571.94,503628.92,75,LOW,PAID,UTC,0.0,0,0
ACC0014327,2026-04,1,1,2026-04-05,CMP0000011,FIELD,BRW0004876,CREDIT_CARD,678033.55,496017.03,75,HIGH,WRITEOFF,Asia/Kolkata,0.0,0,0
ACC0014328,2026-01,1,1,2026-01-08,CMP0000014,SMS,BRW0005277,AUTO,461669.99,70139.33,75,HIGH,CLOSED,UTC,0.0,0,0
ACC0014328,2026-03,1,1,2026-03-31,CMP0000097,VOICE,BRW0005277,AUTO,461669.99,70139.33,75,HIGH,CLOSED,UTC,0.0,0,0
ACC0014328,2026-05,1,1,2026-05-26,CMP0000115,WHATSAPP,BRW0005277,AUTO,461669.99,70139.33,75,HIGH,CLOSED,UTC,0.0,0,0
ACC0014329,2026-03,1,1,2026-03-06,CMP0000002,FIELD,BRW0001432,CONSUMER,626647.72,398828.21,120,MEDIUM,PAID,Asia/Kolkata,0.0,0,0
ACC0014330,2026-06,1,1,2026-06-07,CMP0000056,WHATSAPP,BRW0004129,CONSUMER,658958.01,225891.98,15,LOW,ACTIVE,Asia/Kolkata,0.0,0,0
ACC0014331,2026-06,1,1,2026-06-11,CMP0000038,WHATSAPP,BRW0010676,AUTO,490939.73,586276.99,75,MEDIUM,CLOSED,UTC,44597.93,1,1
ACC0014332,2026-02,1,1,2026-02-03,CMP0000070,VOICE,BRW0001435,CONSUMER,427352.16,432049.48,90,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0014332,2026-03,1,1,2026-03-12,CMP0000051,WHATSAPP,BRW0001435,CONSUMER,427352.16,432049.48,90,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0014332,2026-05,1,1,2026-05-15,CMP0000072,WHATSAPP,BRW0001435,CONSUMER,427352.16,432049.48,90,HIGH,WRITEOFF,UTC,0.0,0,0
ACC0014333,2026-05,1,1,2026-05-30,CMP0000067,WHATSAPP,BRW0004600,CREDIT_CARD,185105.31,327794.9,0,MEDIUM,ACTIVE,UTC,0.0,0,0
ACC0014333,2026-06,1,1,2026-06-01,CMP0000045,VOICE,BRW0004600,CREDIT_CARD,185105.31,327794.9,0,MEDIUM,ACTIVE,UTC,0.0,0,0
ACC0014334,2026-06,1,1,2026-06-15,CMP0000082,WHATSAPP,BRW0004913,CONSUMER,183114.79,16193.43,180,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014335,2026-03,1,1,2026-03-03,CMP0000040,WHATSAPP,BRW0000227,BNPL,600690.59,146582.82,5,LOW,WRITEOFF,UTC,144215.31,1,1
ACC0014335,2026-05,2,2,2026-05-25,CMP0000071,WHATSAPP,BRW0000227,BNPL,600690.59,146582.82,5,LOW,WRITEOFF,UTC,0.0,0,0
ACC0014336,2026-01,2,2,2026-01-31,CMP0000084,FIELD,BRW0010826,PERSONAL,162098.86,47845.02,45,HIGH,PAID,UTC,31915.17,1,1
ACC0014336,2026-02,1,1,2026-02-08,CMP0000007,FIELD,BRW0010826,PERSONAL,162098.86,47845.02,45,HIGH,PAID,UTC,0.0,0,0
ACC0014336,2026-03,1,1,2026-03-17,CMP0000065,FIELD,BRW0010826,PERSONAL,162098.86,47845.02,45,HIGH,PAID,UTC,0.0,0,0
ACC0014336,2026-05,2,2,2026-05-22,CMP0000039,SMS,BRW0010826,PERSONAL,162098.86,47845.02,45,HIGH,PAID,UTC,0.0,0,0
ACC0014337,2026-05,1,1,2026-05-08,CMP0000060,VOICE,BRW0004851,CREDIT_CARD,363115.78,446842.4,60,LOW,PAID,UTC,0.0,0,0
ACC0014339,2026-04,1,1,2026-04-22,CMP0000075,WHATSAPP,BRW0010255,CONSUMER,89753.37,161684.39,15,MEDIUM,PAID,UTC,0.0,0,0
ACC0014340,2026-04,1,1,2026-04-25,CMP0000100,WHATSAPP,BRW0004962,CREDIT_CARD,597304.58,23865.78,45,NPA,PAID,Asia/Kolkata,0.0,0,0
ACC0014341,2026-01,1,1,2026-01-30,CMP0000117,SMS,BRW0007947,CREDIT_CARD,781069.41,225976.21,75,LOW,CLOSED,UTC,0.0,0,0
ACC0014341,2026-07,1,1,2026-07-11,CMP0000068,WHATSAPP,BRW0007947,CREDIT_CARD,781069.41,225976.21,75,LOW,CLOSED,UTC,0.0,0,0
ACC0014342,2026-04,1,1,2026-04-06,CMP0000022,FIELD,BRW0001235,BNPL,275225.75,82327.14,120,HIGH,PAID,Asia/Kolkata,0.0,0,0
ACC0014342,2026-06,1,1,2026-06-04,CMP0000093,WHATSAPP,BRW0001235,BNPL,275225.75,82327.14,120,HIGH,PAID,Asia/Kolkata,0.0,0,0
ACC0014342,2026-07,2,2,2026-07-21,CMP0000001,SMS,BRW0001235,BNPL,275225.75,82327.14,120,HIGH,PAID,Asia/Kolkata,0.0,0,0
ACC0014343,2026-07,1,1,2026-07-02,CMP0000072,VOICE,BRW0006949,PERSONAL,157320.3,465571.31,120,HIGH,PAID,UTC,0.0,0,0
ACC0014344,2026-07,1,1,2026-07-10,CMP0000053,FIELD,BRW0007480,BNPL,605339.45,615524.78,15,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014344,2026-08,1,1,2026-08-05,CMP0000083,VOICE,BRW0007480,BNPL,605339.45,615524.78,15,MEDIUM,CLOSED,Asia/Kolkata,0.0,0,0
ACC0014346,2026-05,1,1,2026-05-20,CMP0000088,SMS,BRW0002683,CREDIT_CARD,587131.17,391312.81,1,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0014346,2026-07,1,1,2026-07-20,CMP0000117,SMS,BRW0002683,CREDIT_CARD,587131.17,391312.81,1,HIGH,PAID,Asia/Dubai,0.0,0,0
ACC0014347,2026-02,2,2,2026-02-27,CMP0000103,WHATSAPP,BRW0008581,CREDIT_CARD,439605.31,120950.81,60,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014348,2026-06,1,1,2026-06-28,CMP0000106,FIELD,BRW0010147,PERSONAL,56565.19,444875.27,180,HIGH,ACTIVE,Asia/Dubai,43827.16,1,1
ACC0014349,2026-05,2,2,2026-05-17,CMP0000101,WHATSAPP,BRW0004668,CREDIT_CARD,706913.09,497435.88,0,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014349,2026-06,1,1,2026-06-27,CMP0000107,SMS,BRW0004668,CREDIT_CARD,706913.09,497435.88,0,MEDIUM,CLOSED,Asia/Dubai,0.0,0,0
ACC0014351,2026-03,1,1,2026-03-06,CMP0000117,FIELD,BRW0009636,BNPL,207118.61,45445.37,1,LOW,CLOSED,Asia/Kolkata,0.0,0,0
